morphology_cluster,cells,population,mean_activity,mean_built_form,mean_functional_mix,mean_urban_intensity,mean_composite,mean_demand_signal,mean_serviceability,cell_matched_supply_rate,pw_matched_supply_rate,pw_pet_medical_1km,morphology_cluster_label
0.0,4525,284797.7957761939,-0.6171538578697117,-0.3139149797331917,-0.4557343887505571,-0.6484177834686844,-0.5088052524555363,-0.3378743922521089,-0.4460119783137177,0.0008839779005524,0.0019971999856551,0.0019971999856551,C1_low_morphology
2.0,2004,1599147.8964772073,-0.6682619961594702,-0.1675237917930623,0.0352755390545465,0.6086791316572259,-0.04795777931019,-0.0200086706894788,0.018178519945148,0.0274451097804391,0.0609086897016714,0.0906232989084505,C2_emerging_activity
4.0,2675,1628416.45164128,0.9769827672084168,-0.2669156598822357,-0.1089148490651159,0.2538129476023108,0.2137413014658439,-0.1017004694617078,-0.099133005391814,0.016822429906542,0.0358579330744286,0.0547235565867845,C3_mixed_intermediate
1.0,1627,5084397.669426918,1.3722684357296675,-0.1394491857849689,1.1338377462082223,1.3596117376498291,0.9315671834506876,0.6164166783506156,0.9898024794371044,0.2157344806392132,0.3956802971645328,1.0257123656986853,C4_service_rich
3.0,1405,13544903.591171265,1.7340683199065314,2.982140072635654,2.1761025015157505,1.9606332151845551,2.213236027310623,2.05858739745948,2.171713609996121,0.5580071174377225,0.6991802886739384,2.714992936336936,C5_high_maturity
